,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,ECHEANCE,INCOME_CREDIT_PERC,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_CREDIT_DAY_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_RATE_INTEREST_PRIMARY,PREV_APPL_MEAN_RATE_INTEREST_PRIVILEGED,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_AMT_TOTAL_RECEIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_POS_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_POS_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_AMT_PAYMENT
15536,118131,0.0,Cash loans,F,N,N,0,135000.0,1113840.0,47322.0,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-11641,-1158.0,-11610.0,-2161,,1,1,1,1,1,0,Private service staff,2.0,2,2,MONDAY,16,0,0,0,0,0,0,Services,0.2995282409718258,0.6024301150515746,0.4614823912998385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-2000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.893150684931506,23.53746671738304,0.12120232708468,0.0994759900352203,67500.0,0.3505333333333333,0.0424854557207498,4.0,-1247.5,0.0,-347.3333333333333,-1194.5,3040.6725,0.0,294557.625,74839.5,159750.0,0.0,-498.25,,,2.0,6999.6825,76644.0,69444.0,7200.0,76644.0,18.0,1.0,0.1053602060698409,,,-2273.0,54.0,13.0,365243.0,-2239.5,-1879.5,-1879.5,-1873.5,0.0,,,,,,,,,,,,,,,,,,,,,1.0,7.0,-2059.5,-2067.95625,6999.412781249999,6999.412781249999,1.0,7.0,-2059.5,-2067.95625,6999.412781249999,6999.412781249999
15933,118596,0.0,Cash loans,F,N,N,0,225000.0,224136.0,26730.0,198000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.006207,-9503,-664.0,-5104.0,-484,,1,1,1,1,1,0,Sales staff,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,Self-employed,0.2057701624132465,0.5696963435922439,0.4507472818545589,0.0371,,0.9742,,,0.0,0.1034,0.125,,,,0.0303,,0.0392,0.0378,,0.9742,,,0.0,0.1034,0.125,,,,0.0316,,0.0415,0.0375,,0.9742,,,0.0,0.1034,0.125,,,,0.0309,,0.04,,block of flats,0.0342,"Stone, brick",No,0.0,0.0,0.0,0.0,-1589.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.035616438356165,8.385185185185184,1.003854802441375,0.0698726717878564,225000.0,0.1188,0.1192579505300353,2.0,-595.5,0.0,998.0,-107.0,,0.0,139500.0,0.0,0.0,0.0,-53.0,,-9.5,3.0,7790.759999999999,63408.0,60742.5,4003.5,63408.0,15.0,1.0,0.0929429123714106,,,-1687.6666666666667,386.6666666666667,12.0,365243.0,-1650.3333333333333,-1320.3333333333333,-1380.3333333333333,-1373.6666666666667,0.0,,,,,,,,,,,,,,,,,,,,,1.15,5.5,-1515.3333333333333,-1545.0666666666668,9237.486749999998,9237.486749999998,1.15,5.5,-1515.3333333333333,-1545.0666666666668,9237.486749999998,9237.486749999998
16221,118919,0.0,Revolving loans,M,Y,N,2,67500.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Incomplete higher,Married,Rented apartment,0.018029,-10137,-1052.0,-3132.0,-2789,10.0,1,1,0,1,0,0,Laborers,4.0,3,3,SATURDAY,9,0,0,0,0,1,1,Business Entity Type 3,,0.5008164502521513,0.5226973172821112,0.0619,,0.9881,,,0.0,0.1379,0.1667,,0.0,,0.0383,,0.0,0.063,,0.9881,,,0.0,0.1379,0.1667,,0.0,,0.0399,,0.0,0.0625,,0.9881,,,0.0,0.1379,0.1667,,0.0,,0.039,,0.0,,block of flats,0.0719,Panel,No,2.0,0.0,2.0,0.0,-1994.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,3.0,27.77260273972603,20.0,0.375,0.103778238137516,16875.0,0.1333333333333333,0.05,6.0,-711.8333333333334,0.0,2158.5,-550.3333333333334,0.0,0.0,393702.42,0.0,0.0,0.0,-373.8333333333333,,,7.0,4567.41,46033.07142857143,35209.28571428572,13128.75,53705.25,11.0,1.0,0.1873643293405756,,,-1040.142857142857,278.85714285714283,11.0,365243.0,-996.0,-696.0,72230.0,72236.4,0.2,,,,,,,,,,,,,,,,,,,,,1.0785714285714283,3.9,-909.0,-925.5333333333334,7335.725678571429,7335.725678571429,1.0785714285714283,3.9,-909.0,-925.5333333333334,7335.725678571429,7335.725678571429
16255,118961,0.0,Cash loans,M,N,Y,0,172800.0,675000.0,19476.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,With parents,0.018029,-9280,-1199.0,-3946.0,-1968,,1,1,1,1,0,0,Laborers,2.0,3,3,FRIDAY,10,0,0,0,1,1,0,Self-employed,,0.303432751490627,0.5673792367572691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,25.42465753424657,34.65804066543438,0.256,0.1292025862068965,86400.0,0.1127083333333333,0.0288533333333333,4.0,-635.5,0.0,-162.0,-836.0,0.0,0.0,325393.875,58753.5,0.0,0.0,-393.75,,,1.0,2250.0,45000.0,45000.0,,45000.0,11.0,1.0,,,,-3.0,-1.0,0.0,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16260,118966,0.0,Revolving loans,F,N,N,1,58500.0,157500.0,7875.0,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.035792,-10529,-3083.0,-1594.0,-1825,,1,1,0,1,0,0,Core staff,3.0,2,2,TUESDAY,11,0,0,0,0,1,1,Government,0.4110034492172722,0.452696588410212,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-395.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,28.846575342465755,20.0,0.3714285714285714,0.2928103333649919,19500.0,0.1346153846153846,0.05,5.0,-998.6,0.0,172.4,-518.0,0.0,0.0,216464.679,95309.1,0.0,0.0,-278.6,,,1.0,3990.285,42750.0,42750.0,0.0,42750.0,16.0,1.0,0.0,,,-395.0,60.0,12.0,365243.0,-364.0,-34.0,-64.0,-58.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0909090909090908,6.0,-214.0,-225.45454545454547,4346.578636363636,4346.578636363636,1.0909090909090908,6.0,-214.0,-225.45454545454547,4346.578636363636,4346.578636363636
16297,119006,0.0,Cash loans,M,Y,N,2,180000.0,225000.0,12334.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.010147,-12457,-1316.0,-589.0,-4365,3.0,1,1,0,1,1,0,,3.0,2,2,TUESDAY,15,1,1,0,1,1,0,Business Entity Type 3,0.3836597932866645,0.3648337472842556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1144.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,34.12876712328767,18.241517694272165,0.8,0.1056434133418961,60000.0,0.068525,0.05482,,,,,,,,,,,,,,,5.0,8942.013,80964.0,74471.4,11183.4,80964.0,13.4,1.0,0.1043574048029803,,,-973.8,1292.0,9.6,365243.0,-687.5,-447.5,182140.0,182141.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,4.25,-590.0,-599.8611111111111,13236.645,13236.645,1.0,4.25,-590.0,-599.8611111111111,13236.645,13236.645
16418,119149,0.0,Cash loans,F,Y,Y,1,72000.0,387000.0,14737.5,387000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17556,-174.0,-1628.0,-1110,6.0,1,1,1,1,1,0,Sales staff,3.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4751534578723418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,11.0,1.0,-95.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,48.0986301369863,26.259541984732824,0.1860465116279069,0.0099111414900888,24000.0,0.2046875,0.0380813953488372,3.0,-584.0,0.0,761.0,-533.0,,0.0,74985.0,9240.15,53639.775,0.0,-195.33333333333331,,,3.0,2250.0,49152.0,49152.0,0.0,49152.0,11.0,1.0,0.0,,,-238.33333333333331,10.333333333333334,0.0,365243.0,365243.0,365243.0,365243.0,365243.0,0.0,-3.0,0.0,45000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,
16424,119155,1.0,Cash loans,F,N,N,2,169591.5,1535553.0,40504.5,1372500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-12704,-3220.0,-755.0,-1899,,1,1,1,1,1,0,Sales staff,4.0,2,2,WEDNESDAY,15,0,0,0,0,1,1,Services,0.7056416631877906,0.4149676493260128,0.083364197740675,0.0825,0.0712,0.9796,0.7212,0.0,0.0,0.1379,0.1042,0.0417,0.0153,0.0656,0.0552,0.0077,0.0055,0.084,0.0728,0.9791,0.7256,0.0,0.0,0.1379,0.0417,0.0417,0.0151,0.0698,0.0558,0.0,0.0,0.0833,0.0712,0.9796,0.7249,0.0,0.0,0.1379,0.1042,0.0417,0.0155,0.0667,0.0562,0.0078,0.0057,org spec account,block of flats,0.0445,"Stone, brick",No,7.0,0.0,7.0,0.0,-1629.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,34.8054794520548,37.91067659148983,0.1104432735307736,0.253463476070529,42397.875,0.2388356727784116,0.0263777935375724,3.0,-1113.6666666666667,0.0,-437.0,-761.0,38367.0,0.0,78013.5,44826.75,0.0,0.0,-409.0,,,22.0,16127.337272727273,318220.7727272727,391712.3181818182,0.0,350042.85,14.181818181818182,1.0,0.0,,,-751.8181818181819,56.45454545454545,21.454545454545453,304348.5,-784.3333333333334,60878.333333333336,121311.5,121316.0,0.1666666666666666,-2.5,186842.64375,225000.0,1462.5,59988.15,0.0,58525.65,5765.85,14010.075,7005.0375,179790.58125,184878.75375,184878.75375,0.75,12.5,0.0,11.75,0.75,0.0,0.0,1.25,7.277777777777778,-610.6666666666666,-617.2695105820106,31551.91696428572,47597.79613095237,1.25,7.277777777777778,-610.6666666666666,-617.2695105820106,31551.91696428572,47597.79613095237
16435,119168,0.0,Cash loans,F,N,Y,0,225000.0,521280.0,31630.5,450000.0,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,0.072508,-18423,,-12200.0,-1952,,1,0,0,1,1,0,,2.0,1,1,MONDAY,16,0,0,0,0,0,0,XNA,,0.7196000242202951,0.8050196619153701,0.2629,0.135,0.9806,0.7348,0.0,0.32,0.1379,0.625,0.6667,0.0,0.2143,0.3246,0.0,0.008,0.2679,0.14,0.9806,0.7452,0.0,0.3222,0.1379,0.625,0.6667,0.0,0.2342,0.3382,0.0,0.0084,0.2654,0.135,0.9806,0.7383,0.0,0.32,0.1379,0.625,0.6667,0.0,0.218,0.3305,0.0,0.0081,reg oper account,block of flats,0.257,Panel,No,0.0,0.0,0.0,0.0,-1620.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,50.47397260273973,16.480295916915637,0.4316298342541436,,112500.0,0.14058,0.0606785220994475,1.0,-2833.0,0.0,-2618.0,-2618.0,,0.0,94050.0,0.0,0.0,0.0,-2614.0,,,1.0,19792.44,180000.0,191880.0,,180000.0,12.0,1.0,,,,-1107.0,-1.0,12.0,365243.0,-1077.0,-747.0,-747.0,-743.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,7.222222222222222,-890.3333333333334,-894.3333333333334,19779.295,13181.815,1.0,7.222222222222222,-890.3333333333334,-894.3333333333334,19779.295,13181.815
16474,119214,0.0,Cash loans,F,Y,N,0,189000.0,675000.0,28597.5,675000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.020246,-10901,-1334.0,-396.0,-3574,5.0,1,1,0,1,0,0,Accountants,1.0,3,3,TUESDAY,15,0,0,0,0,0,0,University,0.5344377725899734,0.5224393405116123,0.190705947811054,0.2206,0.0987,0.999,0.9864,0.1072,0.16,0.069,0.7083,0.75,0.1013,0.179,0.2644,0.0039,0.0069999999999999,0.2248,0.1025,0.999,0.9869,0.1082,0.1611,0.069,0.7083,0.75,0.1036,0.1956,0.2755,0.0039,0.0074,0.2228,0.0987,0.999,0.9866,0.1079,0.16,0.069,0.7083,0.75,0.1031,0.1821,0.2692,0.0039,0.0072,reg oper account,block of flats,0.2095,Panel,No,0.0,0.0,0.0,0.0,-849.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,29.86575342465753,23.603461841070025,0.28,0.1223740941198055,189000.0,0.1513095238095238,0.0423666666666666,8.0,-1036.375,0.0,4216.714285714285,-641.2,5583.00375,0.25,1071786.380625,194492.26125,2693.205,0.0,-413.75,18269.35714285714,-22.5625,5.0,19795.93875,65630.7,335630.7,0.0,164076.75,14.8,0.8,0.0,,,-501.2,39.4,5.0,365243.0,-586.0,-316.0,-346.0,-341.5,0.0,,,,,,,,,,,,,,,,,,,,,1.1625,5.0,-466.0,-475.4625,18917.8250625,18917.8250625,1.1625,5.0,-466.0,-475.4625,18917.8250625,18917.8250625
16514,119263,0.0,Cash loans,F,N,N,0,54000.0,1006920.0,42660.0,900000.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018801,-20703,,-11032.0,-267,,1,0,0,1,1,0,,2.0,2,2,SUNDAY,17,0,0,0,0,0,0,XNA,,0.2282740873764111,0.6832688314232291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-322.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,56.72054794520548,23.60337552742616,0.0536288880943868,,27000.0,0.79,0.0423668215945656,11.0,-1322.5454545454545,0.0,-776.6363636363636,-920.9,0.0,0.0,213656.2240909091,24328.285714285717,0.0,0.0,-842.9090909090909,,,4.0,7533.66,67883.625,69880.5,2407.5,90511.5,8.75,1.0,0.1090926111895966,,,-947.5,6.5,7.333333333333333,243483.0,120722.66666666669,120922.66666666669,120902.66666666669,120905.0,0.3333333333333333,-6.5,0.0,90000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.7000000000000001,4.333333333333333,-940.0,-944.9,8413.881,8413.881,0.7000000000000001,4.333333333333333,-940.0,-944.9,8413.881,8413.881
16522,119275,0.0,Cash loans,F,Y,N,1,225000.0,1236816.0,36162.0,1080000.0,Unaccompanied,Working,Secondary / secondary special,Widow,With parents,0.04622,-13601,-908.0,-7354.0,-4775,9.0,1,1,0,1,1,0,Core staff,2.0,1,1,TUESDAY,10,0,0,0,0,0,0,Kindergarten,,0.5588415080770227,0.5919766183185521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2174.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,37.26301369863014,34.20209059233449,0.1819187332634765,0.0667597970737445,112500.0,0.16072,0.0292379788101059,6.0,-862.8333333333334,0.0,-262.2,-1090.6666666666667,0.0,0.0,363402.15,151253.82,0.0,0.0,-300.3333333333333,5309.25,-20.08333333333333,4.0,11174.4675,48840.75,142270.875,3746.25,97681.5,15.0,1.0,0.0514100806202189,,,-1940.75,1000.0,5.0,242848.3333333333,-1726.0,120829.33333333331,-1312.0,120775.0,0.3333333333333333,-36.0,55344.89281690141,202183.0985915493,4285.714285714285,3802.8169014084506,0.0,0.0,5520.179032258065,6757.144225352113,6658.098591549296,52463.91105633803,55342.30690140845,55342.30690140845,0.0317460317460317,0.028169014084507,0.0,0.0,22.983870967741936,0.0,0.0,0.7833333333333333,18.0,-1406.8424908424906,-1422.584249084249,15214.608074175823,15214.608074175823,0.7833333333333333,18.0,-1406.8424908424906,-1422.584249084249,15214.608074175823,15214.608074175823
16602,119368,0.0,Cash loans,F,N,N,0,112500.0,1350000.0,44617.5,1350000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-15934,-5385.0,-3286.0,-4148,,1,1,1,1,1,0,Laborers,2.0,3,3,THURSDAY,12,0,0,0,0,0,0,Self-employed,0.4885797373075169,0.71093391551603,0.3376727217405312,0.1165,0.078,0.9816,0.7484,,0.08,0.069,0.3333,,0.0594,,0.0846,,0.0674,0.1187,0.0809,0.9816,0.7583,,0.0806,0.069,0.3333,,0.0608,,0.0882,,0.0713,0.1176,0.078,0.9816,0.7518,,0.08,0.069,0.3333,,0.0604,,0.0862,,0.0688,,block of flats,0.1051,"Stone, brick",No,1.0,0.0,1.0,0.0,-1728.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.654794520547945,30.257186081694403,0.0833333333333333,0.3379565708547759,56250.0,0.3966,0.03305,3.0,-661.0,0.0,455.5,-570.0,720.0,0.0,549711.9,0.0,45000.0,0.0,-221.33333333333331,,,5.0,20822.661,417566.7,413061.3,11090.25,417566.7,10.8,1.0,0.1438146802306513,,,-1130.6,37.4,19.2,365243.0,-1096.8,-550.8,-904.8,-898.0,0.0,,,,,,,,,,,,,,,,,,,,,1.2,4.15,-1002.3,-1015.9958333333332,360289.40475,359982.49575,1.2,4.15,-1002.3,-1015.9958333333332,360289.40475,359982.49575
16624,119393,0.0,Cash loans,F,N,Y,1,400500.0,949500.0,27891.0,949500.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.005002,-19918,-422.0,-3200.0,-3466,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.7423815435315702,0.6360358236006524,0.5919766183185521,0.0041,0.0,0.9712,0.6056,0.0,0.0,0.069,0.0,0.0417,0.0,0.0034,0.0018,0.0,0.0,0.0042,0.0,0.9712,0.621,0.0,0.0,0.069,0.0,0.0417,0.0,0.0037,0.0019,0.0,0.0,0.0042,0.0,0.9712,0.6109,0.0,0.0,0.069,0.0,0.0417,0.0,0.0034,0.0019,0.0,0.0,not specified,block of flats,0.0014,Wooden,No,0.0,0.0,0.0,0.0,-1511.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,54.56986301369863,34.0432397547596,0.4218009478672986,0.02118686615122,200250.0,0.0696404494382022,0.0293744075829383,8.0,-1269.25,0.0,-772.125,-1021.0,0.0,0.0,168626.41875,5178.9375,0.0,0.0,-887.5,,,27.0,40711.07025,554121.0700000001,572382.7366666667,2812.5,748063.4445,12.37037037037037,1.0,0.0817200555474129,,,-463.22222222222223,92.1851851851852,25.8,365243.0,44624.75,44876.0,90379.125,44714.125,0.25,-7.5,0.0,765000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.663690476190476,2.8660714285714284,-1124.553571428571,-1141.8511904761904,37762.57245535714,48212.60062500001,1.663690476190476,2.8660714285714284,-1124.553571428571,-1141.8511904761904,37762.57245535714,48212.60062500001
